,est_diameter_min,relative_velocity,absolute_magnitude,hazardous
38252,0.0192555078,27337.8678692158,25.7,0
38253,0.058150704,70784.2247162026,23.3,0
38254,0.0802703167,11538.9994825127,22.6,0
38255,0.1756123185,64008.5683824122,20.9,1
38256,0.0334622374,28415.439838769,24.5,0
38257,0.0305179233,47778.9523043587,24.7,0
38258,0.2111324448,52386.4197503734,20.5,0
38259,0.0766575574,23635.2017420925,22.7,0
38260,0.1160259082,58053.7734896722,21.8,0
38261,0.0105816886,25029.4001656138,27.0,0
38262,0.0667659413,82798.5350721334,23.0,0
38263,0.04411182,52903.2489577276,23.9,0
38264,0.2848098313,44801.1549272819,19.85,0
38265,0.0167708462,24256.4508609789,26.0,0
38266,0.0048367649,48662.9374298386,28.7,0
38267,0.0421264611,55151.400138602,24.0,0
38268,0.1332155667,56943.4979258017,21.5,0
38269,0.0109788026,7163.2109988228,26.92,0
38270,0.0263363131,57269.6385887606,25.02,0
38271,0.0160160338,30822.8754801319,26.1,0
38272,0.1160259082,15401.1873338159,21.8,0
38273,0.0207278843,55882.8550296673,25.54,0
38274,0.0278326768,39992.0177049552,24.9,0
38275,0.0055533491,24801.3225843197,28.4,0
38276,0.0055789822,42337.6998344978,28.39,0
38277,0.0226232491,59142.4284440297,25.35,0
38278,0.0373727432,32201.2332686363,24.26,0
38279,0.0124324001,21682.044105979,26.65,0
38280,0.0072871041,50409.3523428238,27.81,0
38281,0.1067959975,41198.8403353788,21.98,1
38282,0.0211132445,83222.1951032916,25.5,0
38283,0.0146067964,17148.0201310564,26.3,0
38284,0.1332155667,39792.2519573539,21.5,1
38285,0.0305179233,21065.9974657439,24.7,0
38286,0.0506471459,36963.164614072,23.6,0
38287,0.0182202771,20906.460125247,25.82,0
38288,0.0038419789,30604.4506334015,29.2,0
38289,0.0170041519,23317.8944104637,25.97,0
38290,0.0515887466,88612.6306593622,23.56,0
38291,0.0291443905,3378.9199888522,24.8,0
38292,0.0555334912,25412.5073908152,23.4,0
38293,0.0777239702,18070.0472802196,22.67,0
38294,0.058150704,10432.1774117193,23.3,0
38295,0.0038419789,16282.3308596205,29.2,0
38296,0.1160259082,50591.3126597773,21.8,1
38297,0.0121494041,29395.8070914312,26.7,0
38298,0.0350392641,28177.5665445844,24.4,0
38299,0.0555334912,58549.6568054088,23.4,0
38300,0.0305179233,37007.6914692126,24.7,0
38301,0.0105816886,31626.3418722788,27.0,0
38302,0.0036690614,32773.8767071278,29.3,0
38303,0.0080270317,20287.9775875179,27.6,0
38304,0.0241298697,72611.5551835723,25.21,0
38305,0.2796114661,119124.5203110064,19.89,0
38306,0.5950520786,61094.138556366,18.25,1
38307,0.0152951935,61094.138556366,26.2,0
38308,0.0506471459,39256.736685665,23.6,0
38309,0.2315021222,27337.8223193246,20.3,0
38310,0.046190746,33385.269871535,23.8,0
38311,0.0080270317,65975.9452363393,27.6,0
38312,0.0121494041,48147.045583635,26.7,0
38313,0.004411182,68174.1429716866,28.9,0
38314,0.0010581689,39997.8134457509,26.3,0
38315,0.0146067964,19393.837354584,26.3,0
38316,0.0016770846,24940.7884393357,18.5,0
38317,0.5303407233,86443.1727581095,18.5,0
38318,0.2538370294,65251.8192028849,20.1,0
38319,0.0840533402,36559.320654064,22.5,0
38320,0.4212646106,47194.6256243003,19.0,1
38321,0.0880146521,26153.4031816214,22.4,0
38322,0.0334622374,40198.24707291,24.5,0
38323,0.0921626549,73887.5334864438,22.3,0
38324,0.0278326768,41747.9748798629,24.9,0
38325,0.2480589932,89444.5551145512,20.15,0
38326,0.0242412481,86759.2735180844,25.2,0
38327,0.2469192656,50644.2103395588,20.16,1
38328,0.0483676488,30963.2483046419,23.7,0
38329,0.0278326768,28000.6115279363,24.9,0
38330,0.0608912622,63211.9839633418,23.2,0
38331,0.1925550782,55967.3458654651,20.7,0
38332,0.0366906138,44988.3677911032,24.3,0
38333,0.0133215567,44852.5929427488,26.5,0
38334,0.0278326768,54699.9714262429,24.9,0
38335,0.0366906138,60181.726760667,24.3,0
38336,0.040230458,17549.5151557239,24.1,0
38337,0.0096506147,30341.6306930274,27.2,0
38338,0.0427124985,30406.3047684074,23.97,0
38339,0.2914439045,47907.415865957,19.8,0
38340,0.0453476699,49224.0285051808,23.84,0
38341,0.1838886721,87396.6200560193,20.8,0
38342,0.0152951935,33426.7549815573,26.2,0
38343,0.0116025908,38609.765726603,26.8,0
38344,0.1805323255,60534.5006834813,20.84,0
38345,0.0183888672,57486.8520265032,25.8,0
38346,0.0223128464,45035.438869408,25.38,0
38347,0.6376097899,79534.8173328016,18.1,1
38348,0.2210828104,40587.7495970722,20.4,0
38349,0.0092162655,53622.1698017609,27.3,0
38350,0.0608912622,37062.3780686718,23.2,0
38351,0.4431543091,80987.9663448727,18.89,0
38352,0.0334622374,18529.5733062092,24.5,0
38353,0.0066765941,47850.2815850683,28.0,0
38354,0.0421264611,35977.6405364311,24.0,0
38355,0.0146067964,57852.305979583,26.3,0
38356,0.0094309399,52717.9330647083,27.25,0
38357,0.0542693946,63251.8231791283,23.45,0
38358,0.01034082,28143.1145279976,27.05,0
38359,1.8220277059,46255.5851259229,15.82,0
38360,0.0350392641,32489.0716849192,24.4,0
38361,0.0366906138,30757.2200046671,24.3,0
38362,0.0139493823,44488.244215224,26.4,0
38363,0.0366906138,70667.2265255082,24.3,0
38364,0.0121494041,75863.0932001471,26.7,0
38365,0.0766575574,71518.8443418778,22.7,0
38366,0.0506471459,54193.1917046656,23.6,0
38367,0.02658,51231.8556865696,25.0,0
38368,0.0036690614,74927.2909598975,29.3,0
38369,0.0101054342,25273.8008740075,27.1,0
38370,0.3346223745,51913.1960613428,19.5,0
38371,0.0319561887,29651.0909371478,24.6,0
38372,0.0334622374,21614.652321546,24.5,0
38373,0.0278326768,60009.8425499923,24.9,0
38374,0.0175612318,79221.2708823786,25.9,0
38375,0.0143401923,89518.1250507433,26.34,0
38376,0.2180494405,45898.1612513593,20.43,1
38377,0.0088014652,32797.2064894083,27.4,0
38378,0.0146067964,49887.498294837,26.3,0
38379,0.1192765246,35219.9377149104,21.74,0
38380,0.0101054342,66887.8078578242,27.1,0
38381,0.0316632126,38147.0468830787,24.62,0
38382,0.0076657557,24804.514896972,27.7,0
38383,0.2538370294,30629.9261197177,20.1,1
38384,0.0101054342,34966.392833094,27.1,0
38385,0.0183888672,17265.5436713848,25.8,0
38386,0.4411182,112507.3059637763,18.9,0
38387,0.0667659413,46745.9496178715,23.0,0
38388,0.02658,63409.7818158966,25.0,0
38389,0.4330668855,89159.0901648224,18.94,1
38390,0.2783267681,61842.9612626867,19.9,0
38391,0.2111324448,72494.3628601891,20.5,0
38392,0.096506147,46032.922082349,22.2,0
38393,0.1214940408,32269.8653937458,21.7,0
38394,0.0167708462,33248.3380456109,26.0,0
38395,0.063760979,13171.1558572129,23.1,0
38396,0.0211132445,56651.7896028371,25.5,0
38397,0.0139493823,65162.0025412232,26.4,0
38398,0.022108281,42054.8692699256,25.4,0
38399,0.0366906138,48571.6298791151,24.3,0
38400,0.008405334,42575.727222058,27.5,0
38401,0.0384197891,77066.2755117936,24.2,0
38402,0.0350392641,48151.405399423,24.4,0
38403,0.0231502122,14718.9966708792,25.3,0
38404,0.1677084622,15498.5724380343,21.0,0
38405,0.1278070988,45020.1595586886,21.59,0
38406,0.2210828104,78422.4841677188,20.4,1
38407,0.2914439045,116457.0691182671,19.8,0
38408,0.1108038821,33329.9531292931,21.9,1
38409,0.0319561887,14674.1538268219,24.6,0
38410,0.022108281,22286.8408529904,25.4,0
38411,0.1677084622,77081.6997419429,21.0,0
38412,0.0305179233,24983.5196731015,24.7,0
38413,0.0921626549,53514.6573643056,22.3,0
38414,0.0253837029,31866.5558610934,25.1,0
38415,0.4411182,56186.498833065,18.9,0
38416,0.2783267681,77087.9121832429,19.9,0
38417,0.0506471459,13403.873700822,23.6,0
38418,0.0732073989,74301.6715586006,22.8,0
38419,0.0167708462,21694.9186232536,26.0,0
38420,0.0100590039,35545.5254437788,27.11,0
38421,0.0506471459,56560.7747051539,23.6,0
38422,0.0242412481,18114.5164040679,25.2,0
38423,0.0350392641,36874.9628778827,24.4,0
38424,0.008405334,29815.1058570228,27.5,0
38425,0.0305179233,27816.6941412396,24.7,0
38426,0.1332155667,35802.4687316065,21.5,0
38427,0.004411182,51314.1080016971,28.9,0
38428,0.0655473256,101613.3708225654,23.04,0
38429,0.3151773333,121326.0021832752,19.63,0
38430,0.1394938229,44701.6414172692,21.4,1
38431,0.1149621763,33870.4029245393,21.82,0
38432,0.046190746,22539.9843573669,23.8,0
38433,0.0350392641,34862.2500289159,24.4,0
38434,0.3051792326,79752.0453715433,19.7,1
38435,0.1677084622,85576.5131616133,21.0,0
38436,0.022108281,54348.3522197104,25.4,0
38437,0.0035039264,59034.7066787536,29.4,0
38438,0.021505769,74035.6273503054,25.46,0
38439,0.0538213983,7862.1335337872,23.468,0
38440,0.3009920165,54764.4061459249,19.73,1
38441,0.2783267681,24889.8418492733,19.9,0
38442,0.3051792326,46492.626103654,19.7,0
38443,0.0483676488,16943.5218728218,23.7,0
38444,0.2315021222,46322.4131993617,20.3,0
38445,0.1394938229,42072.4968227737,21.4,0
38446,0.1838886721,99711.0925497068,20.8,0
38447,0.0063760979,56334.8248901766,28.1,0
38448,0.0530340723,45013.3321262864,23.5,0
38449,0.0555334912,77153.944735742,23.4,0
38450,0.077366861,47029.1458529722,22.68,0
38451,0.0138214936,62101.9376416494,26.42,0
38452,0.0315177333,53716.4787694968,24.63,0
38453,0.4023045798,69374.3298760825,19.1,0
38454,0.1529519353,46262.6267356994,21.2,0
38455,0.0667659413,57948.1515032036,23.0,0
38456,0.096506147,48137.1295503794,22.2,0
38457,0.1453968429,67920.034032509,21.31,0
38458,0.0121494041,32410.3732084898,26.7,0
38459,0.0088014652,27494.285887793,27.4,0
38460,0.04411182,21802.029656427,23.9,0
38461,0.0291443905,40931.9429353456,24.8,0
38462,0.0667659413,53042.6308651913,23.0,0
38463,0.2210828104,67518.3757548996,20.4,0
38464,0.4640395282,81298.5814799957,18.79,0
38465,0.0856160085,107237.2356476971,22.46,0
38466,0.2658,68029.5628288008,20.0,0
38467,0.0291443905,71251.5366225749,24.8,0
38468,0.0384197891,37158.3542901215,24.2,0
38469,0.0334622374,23720.8743584114,24.5,0
38470,0.0732073989,70156.6271952354,22.8,0
38471,0.063760979,68912.0562967178,23.1,0
38472,0.0253837029,70813.5742936357,25.1,0
38473,0.2315021222,104935.6588303112,20.3,0
38474,0.0183888672,22648.1146186787,25.8,0
38475,0.063760979,40733.9065699459,23.1,0
38476,0.0296862251,34738.2454373235,24.76,0
38477,0.0022623249,99911.1885930918,22.86,0
38478,0.0712122941,25771.3401578647,22.86,0
38479,0.163137941,90311.4401142978,21.06,1
38480,0.1272198785,41592.9925119017,21.6,1
38481,0.0183888672,32599.0925426576,25.8,0
38482,0.0242412481,40688.3000844511,25.2,0
38483,0.0921626549,101334.004585502,22.3,0
38484,0.0110803882,34252.7099991813,26.9,0
38485,0.0421264611,51848.8116967757,24.0,0
38486,0.2111324448,78392.20527828,20.5,0
38487,0.1881719895,62544.5123104825,20.75,0
38488,0.1529519353,25862.791823568,21.2,1
38489,0.0334622374,94146.0065573144,24.5,0
38490,0.0732073989,62589.1249206734,22.8,0
38491,0.0133215567,43976.4173317908,26.5,0
38492,0.1988634532,63551.6258716058,20.63,0
38493,0.0667659413,64314.7069405385,23.0,0
38494,0.1108038821,32324.4412721348,21.9,0
38495,0.0201629919,16806.7500580121,25.6,0
38496,0.2210828104,51550.2773651182,20.4,0
38497,0.0732073989,104701.1736582828,22.8,0
38498,0.1272198785,38484.746392387,21.6,1
38499,0.1058168859,66646.2685863298,22.0,0
38500,0.0211132445,99918.5361093911,25.5,0
38501,0.1272198785,122540.5904943197,21.6,1
38502,0.2914439045,90636.5456626716,19.8,0
38503,0.0116025908,31522.2297990318,26.8,0
38504,0.0110803882,39420.8321982174,26.9,0
38505,0.0384197891,18224.3041204244,24.2,0
38506,0.0058150704,73593.7775372923,28.3,0
38507,0.0127219879,51358.4695660792,26.6,0
38508,0.1139081967,106020.0969641921,21.84,0
38509,0.0104846751,33100.8114778231,27.02,0
38510,0.1925550782,63551.6016438092,20.7,0
38511,0.2016299194,60602.577883947,20.6,0
38512,0.1214940408,39938.8101087294,21.7,0
38513,0.0530340723,35831.7711943617,23.5,0
38514,0.2016299194,105055.9502034578,20.6,1
38515,0.0413575665,26668.9811484071,24.04,0
38516,0.3503926411,95505.4040385834,19.4,0
38517,0.3346223745,74328.582833312,19.5,0
38518,0.1838886721,62699.8359348104,20.8,0
38519,0.0105816886,13119.4523317827,27.0,0
38520,0.3051792326,53804.5186083149,19.7,0
38521,0.0055533491,37813.609029285,28.4,0
38522,0.022108281,50517.3991244116,25.4,0
38523,0.0201629919,19715.8778656767,25.6,0
38524,0.3455850738,9809.5580985069,19.43,0
38525,0.2848098313,74328.5829873406,19.85,0
38526,1.1602590821,69350.8568617699,16.8,1
38527,0.2412986969,43007.6213514832,20.21,0
38528,0.1460679643,91194.7854058294,21.3,0
38529,0.0096506147,60949.8143519094,27.2,0
38530,0.2016299194,59368.0878980683,20.6,1
38531,0.0231502122,27436.4584825759,25.3,0
38532,0.2658,64021.9591705525,20.0,0
38533,0.2658,51000.8689977952,20.0,0
38534,0.0242412481,11931.6270859794,25.2,0
38535,0.0139493823,61884.0189488473,26.4,0
38536,0.0231502122,16639.2547489692,25.3,0
38537,0.0080270317,15597.9308507728,27.6,0
38538,0.0350392641,21335.4169909357,24.4,0
38539,0.0069912523,46435.8482464082,27.9,0
38540,0.04411182,51794.7101985766,23.9,0
38541,0.058150704,40145.7712294375,23.3,0
38542,0.0038419789,12794.5178123431,29.2,0
38543,0.0278326768,83542.1225029772,24.9,0
38544,0.0167708462,28961.026185952,26.0,0
38545,0.0160899605,60077.7259968114,26.09,0
38546,0.009830033,76681.9615460857,27.16,0
38547,0.0868070458,12627.1292880141,22.43,0
38548,0.2424124811,43007.6197030212,20.2,0
38549,0.4116754573,13668.4898986826,19.05,0
38550,0.4972273129,89258.5570502516,18.64,1
38551,0.0921626549,66659.7563171708,22.3,0
38552,0.0101054342,52180.2134996389,27.1,0
38553,0.0160160338,6153.4317902996,26.1,0
38554,0.0160160338,24266.6165249675,26.1,0
38555,0.1231841913,78912.7322015718,21.67,0
38556,0.0530340723,71820.8993171524,23.5,0
38557,0.0060891262,46988.2818536584,28.2,0
38558,0.0506471459,59736.1954337996,23.6,0
38559,0.0880146521,64530.7018479526,22.4,0
38560,0.1058168859,23206.1551099761,22.0,1
38561,0.4350658314,57542.1210985439,18.93,0
38562,0.3455850738,45821.7919036271,19.43,0
38563,0.2515098375,78084.8732136424,20.12,0
38564,0.1301832102,18973.1834809499,21.55,0
38565,0.0880146521,39614.3453765808,22.4,0
38566,0.0421264611,50586.3729695344,24.0,0
38567,0.0506471459,54394.0139828066,23.6,0
38568,0.0384197891,15414.9066206737,24.2,0
38569,0.0334622374,34083.3973014318,24.5,0
38570,0.0319561887,53738.2860365768,24.6,0
38571,0.1838886721,75350.6407855354,20.8,0
38572,0.0105816886,43076.1392158572,27.0,0
38573,0.0038419789,82850.8504057816,29.2,0
38574,0.0305179233,51547.8569242543,24.7,0
38575,0.407901194,54120.2069697984,19.07,0
38576,0.1344481952,37675.0340008042,21.48,1
38577,0.2315021222,60063.964409912,20.3,1
38578,0.0389542616,46682.7426016877,24.17,0
38579,0.0291443905,50596.4408636099,24.8,0
38580,0.0127219879,25938.5478358605,26.6,0
38581,0.0305179233,42226.8930371776,24.7,0
38582,0.0050647146,108826.4472368029,28.6,0
38583,0.0146067964,66344.9791509518,26.3,0
38584,0.0211132445,43868.5253291484,25.5,0
38585,0.0116025908,49384.2106755882,26.8,0
38586,0.0160160338,19304.3503859491,26.1,0
38587,0.0305179233,45956.6203528361,24.7,0
38588,0.0732073989,91258.1349327018,22.8,0
38589,0.0130784109,68224.5148285231,26.54,0
38590,0.0071212294,16065.5365839351,27.86,0
38591,0.5377184977,90737.145143501,18.47,0
38592,0.1053307015,100066.1899503506,22.01,0
38593,0.2783267681,120824.0486677436,19.9,0
38594,0.1460679643,8773.3800550741,21.3,0
38595,0.1925550782,21549.6005951174,20.7,0
38596,0.1108038821,52323.0506786322,21.9,0
38597,0.063760979,49441.6161823957,23.1,0
38598,0.0063760979,70385.2306560734,28.1,0
38599,0.058150704,64623.5133230275,23.3,0
38600,0.0350392641,60603.1319712985,24.4,0
38601,0.0192555078,60598.6426548454,25.7,0
38602,0.006259721,57793.9850464252,28.14,0
38603,0.0023364418,84017.788521525,30.28,0
38604,0.0227276732,41236.1763677737,25.34,0
38605,0.022108281,32931.5675089836,25.4,0
38606,0.5327886649,9344.0968396297,18.49,1
38607,0.058150704,9344.0968396297,23.3,0
38608,0.1010543415,56079.7499787761,22.1,0
38609,0.2111324448,51509.6986114127,20.5,0
38610,0.0366906138,64871.9067079613,24.3,0
38611,0.046190746,21000.0794666848,23.8,0
38612,0.1677084622,47070.9840086276,21.0,0
38613,0.0160160338,33650.1150421659,26.1,0
38614,0.0766575574,42513.6405214256,22.7,0
38615,0.0183888672,12503.3147054985,25.8,0
38616,0.1838886721,50547.7044984978,20.8,0
38617,0.0384197891,44542.3015612724,24.2,0
38618,0.1272198785,30141.470754019,21.6,1
38619,0.0555334912,33127.9615693674,23.4,0
38620,0.0439091446,24830.273657735,23.91,0
38621,0.1102947845,31093.7524193683,21.91,0
38622,0.0211132445,46317.8603753982,25.5,0
38623,0.003572358,34252.6034909616,29.358,0
38624,0.8176265334,51556.1615538059,17.56,0
38625,0.0384197891,46581.9402856115,24.2,0
38626,0.1108038821,65636.7276096601,21.9,0
38627,0.008405334,30635.5909885896,27.5,0
38628,0.0122054832,33198.1078572929,26.69,0
38629,0.0032851483,64845.1001279513,29.54,0
38630,0.0251509837,46960.0152079874,25.12,0
38631,0.3195618867,51175.4040158695,19.6,0
38632,0.9920989194,43617.895051689,17.14,1
38633,0.0802703167,20843.6049934747,22.6,0
38634,0.040230458,23208.4341445644,24.1,0
38635,0.046190746,28966.1047135442,23.8,0
38636,0.0278326768,38104.6677890378,24.9,0
38637,0.096506147,61413.9488707583,22.2,0
38638,0.0802703167,31051.6011224913,22.6,0
38639,0.0133215567,16632.0583259982,26.5,0
38640,0.0127219879,34291.8185041601,26.6,0
38641,0.063760979,64284.0764056121,23.1,0
38642,0.1529519353,32706.2302760466,21.2,0
38643,0.0132603497,28074.2324968876,26.51,0
38644,0.0226232491,43497.820315093,25.35,0
38645,0.2170475943,47927.691835641,20.44,1
38646,0.1058168859,48316.3771858776,22.0,1
38647,0.063760979,42579.8213817877,23.1,0
38648,0.0888290416,42603.6000880048,22.38,0
38649,0.2111324448,100838.3408258785,20.5,0
38650,0.008405334,45929.1496029952,27.5,0
38651,0.0133215567,30933.5204386754,26.5,0
38652,0.0291443905,34392.4495423828,24.8,0
38653,0.1508533561,25802.4073315891,21.23,1
38654,0.2585562121,55685.9139681866,20.06,1
38655,0.1480999721,57104.9724725021,21.27,0
38656,0.0840533402,96930.1689555287,22.5,0
38657,0.1838886721,128799.7847287121,20.8,0
38658,0.0133215567,7498.1133197002,26.5,0
38659,0.1058168859,48933.8593110392,22.0,1
38660,0.02658,68981.6176117175,25.0,0
38661,0.0167708462,41486.9610609997,26.0,0
38662,0.0667659413,27501.8705674017,23.0,0
38663,0.1108038821,60031.9172564381,21.9,0
38664,0.0036690614,81733.969457293,29.3,0
38665,0.0116025908,59336.6641511522,26.8,0
38666,0.0334622374,11876.4235402701,24.5,0
38667,0.0211132445,28399.8488781214,25.5,0
38668,0.0435065831,62125.7405232211,23.93,0
38669,0.160160338,54534.1119080674,21.1,1
38670,0.1048467509,35684.6760971823,22.02,0
38671,0.4619074603,110957.4013652568,18.8,0
38672,0.0880146521,37162.6696137542,22.4,0
38673,0.0766575574,72764.5696254047,22.7,0
38674,0.0421264611,52704.291336984,24.0,0
38675,0.0127219879,35774.795992275,26.6,0
38676,0.0421264611,42678.1476477385,24.0,0
38677,0.2412986969,23249.2130465854,20.21,1
38678,0.5761757511,83491.3689418156,18.32,0
38679,0.2111324448,93567.7305858215,20.5,1
38680,0.1838886721,52099.139308824,20.8,0
38681,0.0175612318,26362.8915667828,25.9,0
38682,0.0253837029,29703.4152329485,25.1,0
38683,0.0350392641,90636.3180486619,24.4,0
38684,0.0183888672,35342.3985415163,25.8,0
38685,0.04411182,39224.9116616148,23.9,0
38686,0.0080270317,70174.9966101826,27.6,0
38687,0.0350392641,24529.032098061,24.4,0
38688,0.0088014652,36274.1366006604,27.4,0
38689,0.0201629919,42354.0644277917,25.6,0
38690,0.2111324448,71729.254148377,20.5,1
38691,0.2210828104,81798.2363846502,20.4,0
38692,0.1529519353,80479.63662651,21.2,0
38693,0.0253837029,33320.7373302492,25.1,0
38694,0.1529519353,71706.2496791825,21.2,0
38695,0.0802703167,76182.100008043,22.6,0
38696,0.2914439045,78643.7559753865,19.8,0
38697,0.0038067554,51376.4762655784,29.22,0
38698,0.0530340723,23518.2733909923,23.5,0
38699,0.0152951935,16722.2224889614,26.2,0
38700,0.0105816886,19233.5620576746,27.0,0
38701,0.0608912622,16914.6257207266,23.2,0
38702,0.0766575574,40677.4118446711,22.7,0
38703,0.0366906138,22926.9859809106,24.3,0
38704,0.0127219879,16672.1511846965,26.6,0
38705,0.008405334,28264.2331428847,27.5,0
38706,0.0589596608,35770.1182635659,23.27,0
38707,0.0050647146,51062.7402514066,28.6,0
38708,0.191670368,75970.309386573,20.71,1
38709,0.0053034072,5267.5175196945,28.5,0
38710,0.2658,50376.7091175862,20.0,0
38711,0.0192555078,32892.8081717521,25.7,0
38712,0.0160160338,28800.4219590395,26.1,0
